material_row,areal_density_gcm2,thickness_cm,shield_density_gcm3,energy_MeV,n_primaries,mean_edep_lead_MeV,composition
14,3.0,2.11268,1.42,75,1000,43.1687,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.0,2.11268,1.42,90,1000,62.564,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.0,2.11268,1.42,100,1000,73.5104,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.0,2.11268,1.42,110,1000,85.5238,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.0,2.11268,1.42,125,1000,100.354,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.0,2.11268,1.42,140,1000,116.269,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.0,2.11268,1.42,150,1000,125.639,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.0,2.11268,1.42,175,1000,149.084,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.0,2.11268,1.42,200,1000,174.296,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.5,2.46479,1.42,5,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.5,2.46479,1.42,10,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.5,2.46479,1.42,15,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.5,2.46479,1.42,20,1000,0.00446533,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.5,2.46479,1.42,25,1000,0.000344923,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.5,2.46479,1.42,30,1000,0.0056957,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.5,2.46479,1.42,40,1000,0.0172066,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.5,2.46479,1.42,50,1000,0.0382116,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.5,2.46479,1.42,60,1000,0.0753378,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.5,2.46479,1.42,75,1000,35.9675,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.5,2.46479,1.42,90,1000,57.5563,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.5,2.46479,1.42,100,1000,69.5762,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.5,2.46479,1.42,110,1000,82.4196,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.5,2.46479,1.42,125,1000,97.2168,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.5,2.46479,1.42,140,1000,112.712,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.5,2.46479,1.42,150,1000,123.596,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.5,2.46479,1.42,175,1000,145.763,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,3.5,2.46479,1.42,200,1000,168.038,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.0,2.8169,1.42,5,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.0,2.8169,1.42,10,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.0,2.8169,1.42,15,1000,7.30874e-05,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.0,2.8169,1.42,20,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.0,2.8169,1.42,25,1000,0.00514976,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.0,2.8169,1.42,30,1000,0.00222623,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.0,2.8169,1.42,40,1000,0.0138749,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.0,2.8169,1.42,50,1000,0.0477882,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.0,2.8169,1.42,60,1000,0.114425,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.0,2.8169,1.42,75,1000,27.9196,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.0,2.8169,1.42,90,1000,52.3307,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.0,2.8169,1.42,100,1000,65.3966,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.0,2.8169,1.42,110,1000,76.671,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.0,2.8169,1.42,125,1000,93.5118,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.0,2.8169,1.42,140,1000,110.886,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.0,2.8169,1.42,150,1000,119.121,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.0,2.8169,1.42,175,1000,145.142,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.0,2.8169,1.42,200,1000,168.779,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.5,3.16901,1.42,5,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.5,3.16901,1.42,10,1000,0.00147008,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.5,3.16901,1.42,15,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.5,3.16901,1.42,20,1000,0.000634055,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.5,3.16901,1.42,25,1000,0.0130833,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.5,3.16901,1.42,30,1000,0.00388513,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.5,3.16901,1.42,40,1000,0.0175844,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.5,3.16901,1.42,50,1000,0.0476061,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.5,3.16901,1.42,60,1000,0.0715886,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.5,3.16901,1.42,75,1000,18.1405,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.5,3.16901,1.42,90,1000,46.7281,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.5,3.16901,1.42,100,1000,60.662,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.5,3.16901,1.42,110,1000,72.9178,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.5,3.16901,1.42,125,1000,91.6763,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.5,3.16901,1.42,140,1000,107.267,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.5,3.16901,1.42,150,1000,117.282,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.5,3.16901,1.42,175,1000,139.787,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,4.5,3.16901,1.42,200,1000,163.305,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.0,3.52113,1.42,5,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.0,3.52113,1.42,10,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.0,3.52113,1.42,15,1000,0.00239204,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.0,3.52113,1.42,20,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.0,3.52113,1.42,25,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.0,3.52113,1.42,30,1000,0.00105056,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.0,3.52113,1.42,40,1000,0.00675738,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.0,3.52113,1.42,50,1000,0.0402155,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.0,3.52113,1.42,60,1000,0.126674,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.0,3.52113,1.42,75,1000,0.69326,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.0,3.52113,1.42,90,1000,40.4357,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.0,3.52113,1.42,100,1000,55.595,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.0,3.52113,1.42,110,1000,69.6064,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.0,3.52113,1.42,125,1000,86.6972,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.0,3.52113,1.42,140,1000,103.437,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.0,3.52113,1.42,150,1000,113.61,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.0,3.52113,1.42,175,1000,141.326,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.0,3.52113,1.42,200,1000,163.146,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.5,3.87324,1.42,5,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.5,3.87324,1.42,10,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.5,3.87324,1.42,15,1000,0.000159249,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.5,3.87324,1.42,20,1000,0.00514461,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.5,3.87324,1.42,25,1000,0.00804339,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.5,3.87324,1.42,30,1000,0.008287,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.5,3.87324,1.42,40,1000,0.00575156,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.5,3.87324,1.42,50,1000,0.0348108,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.5,3.87324,1.42,60,1000,0.039323,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.5,3.87324,1.42,75,1000,0.277599,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.5,3.87324,1.42,90,1000,33.528,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.5,3.87324,1.42,100,1000,50.5524,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.5,3.87324,1.42,110,1000,65.1086,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.5,3.87324,1.42,125,1000,83.7307,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.5,3.87324,1.42,140,1000,99.3529,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.5,3.87324,1.42,150,1000,111.808,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.5,3.87324,1.42,175,1000,135.129,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,5.5,3.87324,1.42,200,1000,160.895,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.0,4.22535,1.42,5,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.0,4.22535,1.42,10,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.0,4.22535,1.42,15,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.0,4.22535,1.42,20,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.0,4.22535,1.42,25,1000,0.000116806,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.0,4.22535,1.42,30,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.0,4.22535,1.42,40,1000,0.0266783,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.0,4.22535,1.42,50,1000,0.048625,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.0,4.22535,1.42,60,1000,0.068026,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.0,4.22535,1.42,75,1000,0.214291,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.0,4.22535,1.42,90,1000,25.3643,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.0,4.22535,1.42,100,1000,45.8617,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.0,4.22535,1.42,110,1000,60.852,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.0,4.22535,1.42,125,1000,80.2477,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.0,4.22535,1.42,140,1000,99.305,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.0,4.22535,1.42,150,1000,107.714,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.0,4.22535,1.42,175,1000,132.871,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.0,4.22535,1.42,200,1000,158.522,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.5,4.57746,1.42,5,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.5,4.57746,1.42,10,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.5,4.57746,1.42,15,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.5,4.57746,1.42,20,1000,0.000338333,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.5,4.57746,1.42,25,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.5,4.57746,1.42,30,1000,0.00456015,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.5,4.57746,1.42,40,1000,0.0221429,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.5,4.57746,1.42,50,1000,0.0442806,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.5,4.57746,1.42,60,1000,0.0379888,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.5,4.57746,1.42,75,1000,0.108253,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.5,4.57746,1.42,90,1000,15.0691,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.5,4.57746,1.42,100,1000,39.4893,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.5,4.57746,1.42,110,1000,55.8383,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.5,4.57746,1.42,125,1000,75.256,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.5,4.57746,1.42,140,1000,94.063,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.5,4.57746,1.42,150,1000,104.428,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.5,4.57746,1.42,175,1000,131.836,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,6.5,4.57746,1.42,200,1000,154.676,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.0,4.92958,1.42,5,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.0,4.92958,1.42,10,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.0,4.92958,1.42,15,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.0,4.92958,1.42,20,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.0,4.92958,1.42,25,1000,0.00502052,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.0,4.92958,1.42,30,1000,0.00628755,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.0,4.92958,1.42,40,1000,0.00149231,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.0,4.92958,1.42,50,1000,0.0694471,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.0,4.92958,1.42,60,1000,0.122288,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.0,4.92958,1.42,75,1000,0.306447,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.0,4.92958,1.42,90,1000,0.394483,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.0,4.92958,1.42,100,1000,32.3525,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.0,4.92958,1.42,110,1000,50.5615,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.0,4.92958,1.42,125,1000,71.822,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.0,4.92958,1.42,140,1000,91.1054,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.0,4.92958,1.42,150,1000,101.304,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.0,4.92958,1.42,175,1000,127.8,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.0,4.92958,1.42,200,1000,153.449,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.5,5.28169,1.42,5,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.5,5.28169,1.42,10,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.5,5.28169,1.42,15,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.5,5.28169,1.42,20,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.5,5.28169,1.42,25,1000,0.000720771,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.5,5.28169,1.42,30,1000,0.00551925,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.5,5.28169,1.42,40,1000,0.00604269,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.5,5.28169,1.42,50,1000,0.0111831,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.5,5.28169,1.42,60,1000,0.0582463,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.5,5.28169,1.42,75,1000,0.222662,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.5,5.28169,1.42,90,1000,0.242834,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.5,5.28169,1.42,100,1000,23.7696,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.5,5.28169,1.42,110,1000,44.8959,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.5,5.28169,1.42,125,1000,67.212,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.5,5.28169,1.42,140,1000,87.1462,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.5,5.28169,1.42,150,1000,99.4984,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.5,5.28169,1.42,175,1000,125.437,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,7.5,5.28169,1.42,200,1000,150.088,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,8.0,5.6338,1.42,5,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,8.0,5.6338,1.42,10,1000,0.00575304,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,8.0,5.6338,1.42,15,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,8.0,5.6338,1.42,20,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,8.0,5.6338,1.42,25,1000,0.0,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,8.0,5.6338,1.42,30,1000,0.0044804,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,8.0,5.6338,1.42,40,1000,0.00904329,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,8.0,5.6338,1.42,50,1000,0.0328734,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,8.0,5.6338,1.42,60,1000,0.0846302,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,8.0,5.6338,1.42,75,1000,0.220371,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,8.0,5.6338,1.42,90,1000,0.231912,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,8.0,5.6338,1.42,100,1000,12.3322,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,8.0,5.6338,1.42,110,1000,38.8268,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,8.0,5.6338,1.42,125,1000,62.909,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,8.0,5.6338,1.42,140,1000,82.1268,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,8.0,5.6338,1.42,150,1000,94.028,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
14,8.0,5.6338,1.42,175,1000,122.712,Carbon:0.691;Hydrogen:0.036;Oxygen:0.184;Nitrogen:0.089;Silicon:0;
